YEAR,MN,DRF01,DRF02,DRF03,DRF04,DRF05,DRF06,DRF07,DRF08,DRF09,DRF10,DRF11,DRF12,DRF13,DRF14,DRF15,DRF16,DRF17,DRF18,DRF19,DRF20,DRF21,DRF22,DRF23,DRF24,DRF25,DRF26,DRF27,DRF28,DRF29,DRF30,DRF31
2021,5,0.0,0.0,23.2,0.0,4.2,0.0,0.0,8.2,0.0,0.0,0.0,0.2,9.0,74.0,35.0,1.0,52.2,19.6,68.6,33.2,15.2,1.0,0.0,13.4,9.2,0.0,2.3,0.0,0.0,0.8,22.8
2021,6,25.2,29.2,15.6,13.2,45.0,8.3,0.6,26.5,0.0,19.0,30.6,0.0,0.6,24.8,3.8,1.8,4.6,6.2,24.6,3.0,3.4,13.0,5.4,3.0,0.6,28.2,0.6,2.6,7.2,9.4,
2021,7,57.0,0.0,15.2,2.2,2.4,0.0,38.8,2.8,0.4,11.6,8.6,0.0,36.0,28.8,0.0,2.6,1.4,0.0,69.6,51.2,59.0,1.4,0.0,6.3,1.2,6.8,2.0,1.2,21.8,0.8,2.0
2021,8,4.0,23.0,63.2,20.6,1.2,0.6,26.2,10.6,14.3,0.0,1.8,1.3,10.2,22.8,91.2,9.8,19.0,3.6,19.4,4.8,0.4,28.0,0.8,16.8,15.0,0.0,6.0,13.4,31.6,44.6,13.0
2021,9,0.0,57.4,0.8,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,23.0,28.6,7.7,0.0,18.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6,16.0,
2021,10,0.0,0.0,65.6,26.5,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,13.2,83.2,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021,12,0.0,0.0,0.0,0.0,0.0,7.3,32.2,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
2022,2,0.0,4.0,0.0,0.0,21.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,1.3,0.0,0.0,0.0,,,
2022,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,52.0,12.3,33.0,25.2,10.0,7.8
2022,4,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,51.0,3.0,5.3,10.0,14.0,3.4,2.1,25.0,0.0,10.3,0.0,34.6,9.0,7.3,7.0,0.2,5.6,0.0,0.0,8.0,
2022,5,7.0,78.8,1.6,12.3,0.3,0.0,0.0,0.0,10.0,16.0,34.8,34.1,42.2,101.2,7.2,2.9,84.3,12.0,39.5,27.1,57.6,24.4,0.0,0.0,7.4,0.0,34.1,0.0,0.0,0.0,38.2
2022,6,16.0,6.4,22.4,18.3,69.4,12.6,7.3,14.2,1.6,2.4,2.0,0.0,16.0,28.0,12.5,45.4,5.4,121.0,202.3,39.2,28.3,38.8,84.6,0.4,22.4,28.8,13.9,6.8,12.6,7.2,
2022,7,30.4,2.4,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,26.0,10.2,8.6,1.2,0.0,70.6,0.0,30.6,14.4,21.4,50.8,47.4,86.6
2022,8,28.0,2.4,7.3,6.4,0.0,12.4,0.0,0.0,0.4,1.2,0.0,0.0,10.8,2.6,11.4,0.0,15.8,0.0,0.0,0.0,5.4,0.0,1.4,0.0,0.0,0.0,67.3,0.0,0.0,14.0,21.0
2022,9,83.2,0.0,29.4,61.4,0.0,14.6,0.0,1.4,0.0,0.0,29.4,15.4,0.9,28.3,0.0,6.1,47.0,1.4,2.0,17.6,0.0,0.0,0.0,53.2,9.6,6.0,0.0,0.0,0.0,0.0,
2022,10,0.0,0.0,16.8,3.6,18.6,0.0,0.0,0.0,10.0,1.4,1.4,17.2,21.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,19.7,0.8,0.0,0.0,0.0,0.0,0.0
2022,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.3,0.0,0.0,0.0
