YEAR,MN,DRF01,DRF02,DRF03,DRF04,DRF05,DRF06,DRF07,DRF08,DRF09,DRF10,DRF11,DRF12,DRF13,DRF14,DRF15,DRF16,DRF17,DRF18,DRF19,DRF20,DRF21,DRF22,DRF23,DRF24,DRF25,DRF26,DRF27,DRF28,DRF29,DRF30,DRF31
2018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,0.0,0.0,0.0,,,
2018,3,0.0,0.0,0.0,1.0,4.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,0.0,0.0,0.0,0.0,0.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6
2018,4,0.0,0.0,0.0,32.4,0.0,2.0,7.0,14.4,0.0,2.0,10.4,0.0,4.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,14.2,3.0,12.0,
2018,5,0.0,16.0,0.0,9.6,2.0,0.0,9.6,7.6,6.6,0.0,0.0,0.0,0.0,0.8,23.2,13.2,3.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,11.8,12.1,0.0
2018,6,0.0,12.2,9.2,0.0,0.0,14.2,0.0,34.4,0.0,0.0,0.0,0.0,0.0,3.8,24.8,5.6,0.0,0.0,0.0,0.0,0.0,0.0,19.6,0.0,2.4,1.4,1.2,15.6,2.0,0.0,
2018,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,17.8,9.6,0.0,41.2,6.0,0.0,0.0,7.0,5.4,27.4,0.0,0.0,29.0,2.0,3.0,35.0,12.0,11.2,15.8,20.0,2.0,22.6
2018,8,0.0,4.0,3.8,5.0,25.0,16.0,7.0,0.0,0.0,0.0,0.0,47.0,15.0,23.0,41.0,0.0,6.0,0.0,22.0,1.0,0.0,2.0,20.0,8.0,5.0,52.0,9.0,12.0,5.0,25.0,7.0
2018,9,10.0,2.0,18.0,30.0,10.0,0.0,17.0,0.0,0.0,2.0,2.0,10.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,19.0,11.0,0.0,0.0,0.0,0.0,0.0,
2018,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,11,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2018,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,9.5,10.5,7.3,8.7,0.0,0.0,0.0,0.0,0.0
2019,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,18.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,8.0,4.6,18.0,0.0,12.0,0.0,0.0,0.0,0.0,15.0,10.0,0.0,,,
2019,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
2019,4,0.0,0.0,0.0,0.0,0.0,22.0,5.2,5.9,20.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.0,1.6,0.0,7.8,20.8,0.0,0.0,37.4,0.0,0.0,0.0,0.0,0.0,
2019,5,0.0,3.4,4.6,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,3.4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,1.2,0.0,0.0,0.0,0.0,0.0
2019,6,0.0,9.0,5.6,9.6,0.0,0.0,30.0,0.0,9.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.2,7.2,7.8,7.4,0.0,3.8,0.0,0.0,
2019,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,13.0,39.0,45.0,2.0,0.0,3.0,32.0,7.0,2.7,0.0,12.0,34.0,12.0,35.0,34.0,67.0,30.0,20.0,0.0,0.0,10.0,24.0
2019,8,11.0,31.0,32.0,3.0,15.0,78.0,16.0,0.0,11.0,35.0,0.0,90.0,0.0,33.0,75.0,4.0,0.0,10.0,73.0,1.0,7.0,5.0,3.2,34.0,14.8,12.0,0.0,0.0,0.0,0.0,0.0
2019,9,25.0,13.0,54.0,7.4,4.7,17.4,24.0,0.0,0.0,0.0,0.0,0.0,30.4,41.5,0.0,0.0,0.0,24.5,8.6,0.0,0.0,0.0,8.0,0.0,0.0,20.4,9.0,0.0,41.6,0.0,
2019,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,
2019,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1,0.0,0.0,17.0,2.3,5.4,0.0,8.0,9.9,0.0,0.0,0.0,0.0,0.0,23.2,0.0,0.0,17.8,10.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,20.3,0.0
2020,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,40.4,0.0,2.0,1.0,3.7,0.0,0.0,0.0,,
2020,3,12.8,8.0,0.0,0.0,0.0,0.0,22.4,12.8,0.0,0.0,0.0,0.0,0.0,35.2,33.6,0.0,0.0,0.0,1.0,4.8,0.0,0.0,0.0,0.0,2.8,0.0,0.0,13.8,0.0,0.0,0.0
2020,4,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0,2.7,1.3,13.7,1.0,1.9,0.0,20.7,0.0,0.0,0.0,28.8,
2020,5,48.3,0.0,12.6,16.4,20.6,10.0,5.0,0.0,0.0,14.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,2.5,0.0
2020,6,5.3,1.2,8.9,0.0,4.8,1.0,0.8,0.0,0.0,12.8,5.6,0.0,15.6,0.0,6.5,2.0,0.0,15.5,0.0,23.5,3.4,0.0,10.2,25.4,24.2,23.2,36.2,1.5,0.0,16.7,
2020,7,0.0,0.0,11.0,23.5,70.5,38.2,8.6,45.4,22.8,20.0,0.0,19.8,0.0,0.0,0.0,0.0,0.0,6.3,0.0,0.0,24.6,4.2,0.0,5.1,0.0,4.1,4.1,3.7,82.7,35.0,3.4
2020,8,34.6,0.0,0.0,0.0,1.5,1.8,25.8,0.0,25.2,20.6,87.2,16.4,0.0,26.2,4.8,28.2,51.4,64.8,27.4,11.4,1.0,0.0,30.0,6.0,14.0,0.0,39.0,0.0,13.0,2.3,0.0
2020,9,0.0,0.0,0.0,14.2,0.0,0.0,0.0,3.2,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,7.0,4.0,5.5,1.0,0.0,0.0,0.0,0.0,0.0,
2020,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,1,0.0,0.0,0.0,4.6,0.0,5.1,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2,0.0,0.0,0.0,0.0,7.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,,,
2021,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0,0.0,2.1,16.7,3.7,15.6,0.8,0.0,0.0,0.0,0.0,0.0,
2021,5,9.0,10.6,8.7,0.0,7.9,4.7,3.0,1.3,1.0,7.7,3.2,0.5,1.0,2.0,0.0,7.0,0.0,0.0,3.0,30.0,40.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,30.3,4.0
2021,6,11.7,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,47.0,48.6,4.7,3.5,0.0,3.5,30.6,8.0,20.7,62.5,60.2,4.0,0.0,5.8,4.0,0.0,3.0,5.0,0.0,0.0,0.0,
2021,7,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,19.5,2.0,8.0,15.2,28.5,2.2,0.0,6.5,2.0,31.0,29.0,17.0,24.5,45.7,15.9,3.5,0.0,47.3,11.2,38.0,2.0,15.0,0.0
